age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
81.0,admin.,divorced,high.school,no,yes,no,cellular,dec,tue,145.0,14,999,0,nonexistent,-0.1,93.284,-40.8,5.0,5176,no
66.0,admin.,married,university.degree,no,yes,no,telephone,jun,thu,33.0,13,999,0,nonexistent,-1.7,92.817,-42.4,3.101,5017,no
65.0,technician,single,basic.4y,no,no,no,cellular,oct,tue,607.0,4,999,0,nonexistent,-0.1,93.139,-44.4,2.429,4963,yes
22.0,services,married,high.school,no,no,no,cellular,may,tue,151.0,14,999,0,nonexistent,-0.1,93.594,-47.7,0.6,5017,no
31.0,management,married,university.degree,no,yes,no,telephone,jul,mon,99.0,11,999,0,nonexistent,-0.1,94.217,-43.9,3.144,4963,no
60.0,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,115.0,12,999,0,nonexistent,1.4,93.191,-39.1,1.771,5017,no
48.0,admin.,single,professional.course,no,yes,no,cellular,aug,mon,292.0,11,999,0,nonexistent,-0.1,93.262,-47.3,3.563,5099,no
59.0,admin.,married,professional.course,no,no,no,telephone,dec,wed,357.0,14,999,0,nonexistent,-1.7,93.32,-44.8,5.0,5017,yes
80.0,unknown,single,high.school,no,no,no,cellular,oct,tue,369.0,10,999,0,nonexistent,-0.1,94.295,-39.4,2.475,5008,yes
71.0,blue-collar,single,university.degree,unknown,no,no,telephone,may,wed,208.0,11,999,0,nonexistent,-1.8,93.157,-34.2,4.557,4963,no
87.0,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,113.0,3,999,0,nonexistent,1.1,92.907,-37.6,2.596,5191,no
22.0,self-employed,married,university.degree,no,yes,no,telephone,jun,tue,48.0,7,999,0,nonexistent,1.4,92.342,-47.8,1.579,4963,no
29.0,admin.,married,basic.9y,no,no,no,cellular,may,thu,368.0,5,999,0,nonexistent,-0.1,93.048,-39.8,3.138,5228,no
41.0,services,married,basic.4y,no,no,no,telephone,jul,wed,87.0,1,999,0,nonexistent,1.4,94.262,-40.3,5.0,5076,no
83.0,blue-collar,single,basic.6y,no,no,unknown,cellular,jul,fri,192.0,14,999,0,nonexistent,-0.1,93.288,-38.1,5.0,5228,no
79.0,admin.,married,university.degree,no,yes,no,telephone,dec,mon,488.0,1,999,0,nonexistent,-1.7,93.569,-43.0,1.973,5076,no
72.0,blue-collar,single,professional.course,no,unknown,no,telephone,dec,fri,358.0,7,999,0,nonexistent,1.4,91.896,-40.2,1.844,5099,no
23.0,admin.,married,high.school,unknown,no,no,telephone,aug,mon,883.0,14,999,0,nonexistent,-0.1,94.559,-39.5,3.347,5191,no
43.0,services,divorced,high.school,no,yes,no,telephone,mar,fri,21.0,3,999,0,nonexistent,-0.1,92.854,-38.5,0.6,5008,no
63.0,entrepreneur,divorced,university.degree,unknown,yes,no,cellular,feb,wed,498.0,3,999,0,nonexistent,-0.1,94.264,-39.2,3.355,5191,yes
61.0,blue-collar,married,high.school,unknown,yes,no,cellular,jul,tue,208.0,10,999,0,nonexistent,-0.1,93.883,-37.6,5.0,5008,no
56.0,technician,married,professional.course,unknown,yes,no,telephone,may,thu,41.0,2,999,0,nonexistent,-0.1,93.866,-35.0,5.0,5176,no
52.0,blue-collar,married,university.degree,no,yes,yes,cellular,sep,wed,197.0,7,999,0,nonexistent,1.4,93.743,-43.7,0.6,5076,no
61.0,unemployed,married,basic.6y,unknown,yes,no,cellular,nov,thu,83.0,4,999,0,nonexistent,-1.7,92.653,-33.3,2.204,5099,no
81.0,blue-collar,married,high.school,no,no,yes,telephone,nov,tue,476.0,1,999,0,nonexistent,-1.7,93.945,-41.8,0.6,4963,no
21.0,retired,married,basic.9y,no,no,no,cellular,nov,tue,0.0,10,999,0,nonexistent,-1.8,92.552,-42.8,5.0,5176,no
76.0,admin.,married,university.degree,no,yes,no,cellular,jul,mon,280.0,2,999,0,nonexistent,-1.7,93.092,-47.8,5.0,5008,no
36.0,admin.,divorced,university.degree,no,no,no,cellular,may,wed,22.0,14,999,0,nonexistent,1.1,92.827,-36.2,3.644,5008,no
39.0,technician,single,basic.9y,unknown,yes,no,cellular,sep,wed,80.0,4,999,0,nonexistent,1.4,93.205,-40.9,2.237,5176,no
77.0,housemaid,married,high.school,no,no,no,telephone,may,fri,271.0,12,999,0,nonexistent,-1.7,94.117,-40.7,4.15,5008,no
53.0,technician,divorced,professional.course,yes,yes,no,cellular,may,fri,1139.0,1,999,0,nonexistent,1.1,93.378,-37.9,2.34,5099,no
65.0,self-employed,married,high.school,no,yes,unknown,cellular,oct,mon,87.0,3,999,0,nonexistent,-1.7,93.474,-29.5,3.288,5176,no
27.0,admin.,married,university.degree,unknown,no,yes,cellular,sep,thu,179.0,3,999,0,nonexistent,-1.7,93.71,-40.0,4.522,5076,no
80.0,admin.,married,high.school,no,yes,no,telephone,may,mon,487.0,10,999,0,nonexistent,-0.1,94.11,-42.7,1.989,5191,yes
83.0,unemployed,married,basic.9y,unknown,no,yes,cellular,feb,mon,152.0,14,999,0,nonexistent,1.1,94.091,-43.2,4.486,5099,no
28.0,admin.,married,high.school,no,yes,no,cellular,sep,wed,37.0,9,999,0,nonexistent,-0.1,93.808,-48.6,3.341,5076,no
50.0,blue-collar,married,university.degree,no,yes,no,telephone,jul,wed,522.0,6,999,0,nonexistent,1.1,93.323,-37.1,5.0,5228,no
57.0,self-employed,married,basic.9y,no,no,no,telephone,nov,tue,204.0,3,999,0,nonexistent,1.1,92.735,-43.5,4.586,5017,no
19.0,blue-collar,single,unknown,unknown,yes,no,telephone,may,tue,105.0,5,13,5,failure,-1.8,94.161,-37.4,5.0,5008,no
46.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,dec,tue,123.0,10,19,2,success,-0.1,92.931,-42.1,5.0,5099,yes
28.0,blue-collar,married,professional.course,no,no,no,telephone,dec,tue,523.0,14,999,0,nonexistent,1.1,93.279,-39.7,5.0,5228,no
66.0,admin.,single,basic.6y,no,yes,no,cellular,dec,thu,108.0,11,999,0,nonexistent,1.4,92.979,-42.0,5.0,5191,no
70.0,technician,married,high.school,no,no,no,cellular,oct,wed,233.0,7,999,0,nonexistent,-0.1,92.882,-41.5,4.019,5176,no
58.0,admin.,single,university.degree,no,yes,no,telephone,jun,mon,137.0,7,999,0,nonexistent,-1.7,92.489,-45.2,2.948,5099,no
85.0,admin.,married,university.degree,no,yes,no,cellular,dec,tue,2084.0,12,999,0,nonexistent,1.1,95.376,-36.0,5.0,5176,yes
64.0,retired,single,basic.6y,no,yes,yes,cellular,may,mon,202.0,1,999,0,nonexistent,1.4,93.882,-34.8,2.87,5008,no
50.0,management,married,professional.course,no,yes,yes,cellular,sep,mon,56.0,10,999,0,nonexistent,-1.7,94.049,-42.9,5.0,5017,no
23.0,unknown,divorced,high.school,no,yes,no,telephone,jun,wed,82.0,11,999,0,nonexistent,1.4,93.41,-37.0,2.188,5176,no
56.0,entrepreneur,married,professional.course,no,yes,no,cellular,may,wed,,9,999,0,nonexistent,1.4,93.456,-36.4,4.74,5191,yes
66.0,technician,married,university.degree,no,yes,no,telephone,aug,fri,453.0,13,999,0,nonexistent,-0.1,94.051,-46.6,3.831,5228,no
74.0,admin.,married,unknown,no,yes,no,telephone,dec,fri,284.0,6,999,0,nonexistent,-0.1,93.318,-39.2,4.788,5076,no
31.0,blue-collar,married,professional.course,no,yes,no,cellular,sep,wed,145.0,10,999,0,nonexistent,-1.7,92.771,-36.8,3.799,5017,no
31.0,admin.,single,basic.9y,no,no,no,telephone,sep,tue,36.0,13,999,0,nonexistent,-0.1,93.126,-50.2,2.894,4963,no
76.0,blue-collar,married,university.degree,no,yes,no,telephone,may,fri,683.0,10,999,0,nonexistent,-0.1,94.099,-39.6,3.83,5076,no
59.0,blue-collar,divorced,high.school,no,yes,no,cellular,may,mon,178.0,10,999,0,nonexistent,-0.1,93.593,-42.2,1.897,5176,no
22.0,blue-collar,married,high.school,no,no,no,cellular,feb,fri,268.0,10,999,0,nonexistent,-1.8,94.115,-45.9,5.0,5017,no
78.0,unknown,divorced,professional.course,no,yes,no,telephone,jul,tue,174.0,5,999,0,nonexistent,1.4,94.214,-41.0,5.0,5076,no
49.0,admin.,married,professional.course,no,no,no,cellular,jul,mon,3.0,3,999,0,nonexistent,-1.7,93.329,-37.5,3.597,5076,no
68.0,blue-collar,married,high.school,no,no,no,cellular,sep,fri,454.0,11,999,0,nonexistent,-1.7,92.932,-37.7,3.824,5017,yes
79.0,admin.,married,basic.9y,no,no,no,cellular,may,wed,516.0,13,999,0,nonexistent,-1.8,93.448,-43.3,4.343,4963,yes
74.0,technician,married,university.degree,no,yes,no,cellular,oct,wed,218.0,5,999,0,nonexistent,1.1,93.269,-46.6,1.678,5076,no
26.0,management,single,high.school,no,no,no,cellular,aug,fri,97.0,1,999,0,nonexistent,-0.1,94.267,-41.2,3.304,4963,no
68.0,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jul,tue,,11,999,0,nonexistent,-0.1,93.509,-43.3,3.354,5076,yes
66.0,management,single,basic.9y,no,no,no,telephone,jan,mon,23.0,6,999,0,nonexistent,-0.1,93.354,-42.7,4.627,5099,no
58.0,admin.,married,university.degree,no,yes,no,cellular,feb,tue,246.0,14,999,0,nonexistent,-1.8,93.274,-34.7,5.0,5191,no
77.0,technician,single,professional.course,no,no,no,telephone,aug,tue,198.0,5,999,0,nonexistent,-0.1,94.028,-43.5,5.0,5191,no
55.0,technician,single,unknown,unknown,yes,no,telephone,may,tue,391.0,13,999,0,nonexistent,-1.8,93.644,-30.3,4.686,5008,no
85.0,admin.,married,unknown,unknown,no,no,cellular,nov,tue,622.0,4,999,0,nonexistent,-0.1,94.197,-40.0,4.333,4963,yes
67.0,admin.,single,university.degree,no,no,no,telephone,nov,wed,185.0,8,999,0,nonexistent,-0.1,93.626,-39.2,4.362,5176,no
,admin.,single,university.degree,no,yes,no,cellular,dec,fri,154.0,7,999,0,nonexistent,-1.7,94.191,-44.8,3.324,5228,no
50.0,admin.,married,university.degree,no,yes,no,telephone,aug,tue,403.0,6,999,0,nonexistent,1.4,93.441,-41.0,3.732,5176,no
43.0,self-employed,married,high.school,unknown,yes,yes,telephone,jun,tue,453.0,2,999,0,nonexistent,1.4,93.836,-24.9,5.0,5017,no
71.0,blue-collar,single,university.degree,unknown,yes,no,cellular,aug,mon,33.0,9,999,0,nonexistent,-0.1,93.831,-42.5,2.862,5228,no
24.0,blue-collar,single,basic.9y,no,no,no,cellular,jun,thu,382.0,9,999,0,nonexistent,-0.1,94.219,-44.3,4.875,4963,yes
24.0,technician,married,professional.course,no,yes,no,cellular,sep,thu,410.0,4,999,0,nonexistent,1.4,93.835,-46.3,5.0,5191,yes
77.0,blue-collar,married,high.school,no,yes,no,telephone,dec,wed,62.0,7,999,0,nonexistent,-1.7,93.647,-44.9,2.301,5191,no
69.0,blue-collar,single,university.degree,no,no,no,cellular,aug,fri,1276.0,13,999,0,nonexistent,-0.1,93.628,-42.4,2.342,5228,no
66.0,unknown,married,university.degree,no,no,no,cellular,aug,thu,117.0,11,999,0,nonexistent,1.1,93.34,-35.1,0.6,5008,no
78.0,technician,married,university.degree,no,yes,no,telephone,nov,wed,534.0,12,999,0,nonexistent,1.4,92.675,-46.7,5.0,5191,no
51.0,admin.,married,basic.6y,no,no,no,cellular,jun,mon,263.0,8,999,0,nonexistent,-0.1,93.118,-39.4,1.835,5099,no
49.0,self-employed,married,basic.4y,no,yes,no,cellular,nov,mon,657.0,11,999,0,nonexistent,1.4,94.452,-35.2,3.45,5228,yes
29.0,services,single,university.degree,no,no,no,cellular,jun,wed,74.0,1,999,0,nonexistent,1.4,93.343,-37.8,1.445,5176,no
48.0,services,single,university.degree,no,no,no,cellular,feb,fri,84.0,9,999,0,nonexistent,-0.1,94.304,-41.8,0.6,4963,no
21.0,admin.,married,basic.4y,unknown,yes,no,telephone,aug,fri,125.0,7,999,0,nonexistent,1.1,93.534,-39.1,5.0,5228,no
58.0,blue-collar,single,basic.9y,no,no,no,telephone,feb,wed,42.0,2,999,0,nonexistent,-0.1,94.331,-46.0,2.778,5176,no
21.0,admin.,married,unknown,no,yes,no,cellular,sep,thu,207.0,13,999,0,nonexistent,-1.8,93.356,-41.7,2.125,5191,no
30.0,blue-collar,married,high.school,no,no,no,cellular,may,thu,1606.0,14,999,0,nonexistent,-1.7,93.012,-40.0,4.085,5017,no
30.0,technician,married,high.school,no,yes,no,cellular,may,wed,43.0,3,999,0,nonexistent,1.1,93.531,-38.2,3.668,5176,no
20.0,admin.,married,high.school,no,yes,no,cellular,nov,mon,137.0,10,999,0,nonexistent,-0.1,92.811,-42.7,3.7,5008,no
26.0,technician,single,unknown,no,yes,no,cellular,may,tue,185.0,4,999,0,nonexistent,-0.1,94.084,-40.4,3.412,5099,no
56.0,blue-collar,married,university.degree,unknown,no,no,telephone,may,tue,69.0,2,999,0,nonexistent,1.1,93.705,-41.7,2.18,5228,no
44.0,retired,single,high.school,no,no,no,telephone,oct,mon,74.0,7,999,0,nonexistent,1.1,93.787,-39.5,1.817,4963,no
60.0,admin.,married,university.degree,no,no,no,telephone,jul,wed,127.0,6,999,0,nonexistent,-0.1,93.529,-42.2,2.872,5228,no
81.0,blue-collar,married,professional.course,no,no,no,cellular,dec,tue,,7,999,0,nonexistent,-0.1,93.859,-40.2,3.571,5228,yes
36.0,admin.,divorced,high.school,no,no,no,telephone,oct,thu,133.0,5,999,0,nonexistent,1.1,92.529,-40.3,4.907,5017,no
63.0,blue-collar,married,basic.6y,no,no,no,cellular,nov,fri,181.0,14,999,0,nonexistent,-1.8,94.392,-44.0,5.0,5191,no
41.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,936.0,5,999,0,nonexistent,1.1,94.209,-37.6,0.6,5008,no
32.0,services,single,basic.9y,no,yes,no,telephone,nov,fri,88.0,5,999,0,nonexistent,1.1,94.841,-35.0,5.0,5008,no
77.0,admin.,married,basic.9y,unknown,yes,no,cellular,nov,tue,179.0,7,999,0,nonexistent,-0.1,93.785,-49.2,0.846,5017,no
62.0,blue-collar,married,university.degree,no,no,yes,cellular,may,thu,215.0,5,999,0,nonexistent,1.1,93.627,-46.1,4.149,5176,no
61.0,blue-collar,married,university.degree,no,no,yes,cellular,nov,fri,360.0,6,999,0,nonexistent,-0.1,93.138,-39.2,0.6,5017,no
29.0,technician,divorced,high.school,unknown,yes,yes,cellular,may,mon,235.0,3,999,0,nonexistent,-0.1,93.402,-36.5,3.192,5176,no
62.0,student,single,university.degree,no,no,no,cellular,may,mon,340.0,8,999,0,nonexistent,1.4,93.164,-33.1,5.0,5076,yes
34.0,management,married,unknown,no,yes,no,telephone,aug,mon,47.0,13,999,0,nonexistent,-0.1,93.759,-43.1,3.949,5176,no
47.0,unknown,married,professional.course,no,no,no,cellular,nov,mon,733.0,8,999,0,nonexistent,1.4,93.331,-35.5,1.879,5099,yes
58.0,blue-collar,married,university.degree,no,yes,unknown,cellular,mar,fri,422.0,3,999,0,nonexistent,1.1,94.207,-45.0,2.7,5017,yes
28.0,unemployed,married,university.degree,no,no,no,cellular,nov,mon,106.0,9,999,0,nonexistent,1.1,93.64,-37.5,4.051,5076,no
21.0,technician,married,high.school,unknown,yes,no,telephone,aug,tue,678.0,8,999,0,nonexistent,-0.1,93.909,-41.3,3.52,5008,no
21.0,management,married,high.school,unknown,yes,no,cellular,dec,fri,839.0,6,17,2,success,-1.8,93.429,-38.5,2.57,5191,yes
43.0,blue-collar,married,high.school,no,yes,no,telephone,may,tue,330.0,1,999,0,nonexistent,-1.7,93.197,-41.1,5.0,5017,no
81.0,admin.,married,professional.course,no,no,no,telephone,jun,thu,89.0,5,999,0,nonexistent,1.4,93.167,-40.0,3.702,5228,no
50.0,technician,married,unknown,no,yes,yes,telephone,nov,fri,567.0,11,999,0,nonexistent,1.4,93.566,-41.7,0.6,5099,no
22.0,services,divorced,unknown,no,no,no,telephone,may,thu,287.0,12,999,0,nonexistent,-1.7,93.346,-45.7,3.972,5076,no
72.0,admin.,married,university.degree,no,no,no,telephone,jan,fri,155.0,3,999,0,nonexistent,1.1,92.588,-42.1,5.0,5191,no
68.0,blue-collar,married,university.degree,unknown,yes,no,cellular,mar,wed,54.0,11,999,0,nonexistent,1.1,93.343,-38.7,4.316,4963,no
66.0,admin.,single,university.degree,unknown,yes,no,cellular,nov,mon,276.0,5,999,0,nonexistent,1.1,93.682,-40.2,3.852,5191,no
18.0,unemployed,married,basic.6y,unknown,no,no,cellular,may,thu,185.0,7,999,0,nonexistent,-1.8,93.672,-30.3,2.684,5191,no
79.0,admin.,single,professional.course,no,no,no,telephone,may,tue,365.0,10,999,0,nonexistent,-1.8,93.645,-39.5,4.012,5008,no
33.0,blue-collar,divorced,professional.course,no,yes,no,telephone,nov,wed,188.0,9,999,0,nonexistent,-0.1,93.299,-43.1,2.505,5076,no
56.0,blue-collar,married,high.school,no,yes,no,cellular,dec,fri,929.0,13,999,0,nonexistent,-0.1,93.61,-42.3,3.195,5017,yes
39.0,admin.,married,university.degree,no,yes,no,telephone,jul,thu,276.0,5,999,0,nonexistent,-1.8,94.696,-39.8,1.513,5176,no
41.0,admin.,divorced,basic.9y,unknown,yes,yes,cellular,nov,fri,258.0,10,999,0,nonexistent,-1.7,94.052,-40.1,1.594,5099,no
79.0,blue-collar,married,high.school,no,yes,no,cellular,dec,wed,44.0,4,999,0,nonexistent,1.1,93.227,-41.9,5.0,5017,no
56.0,blue-collar,married,professional.course,no,no,no,telephone,dec,wed,413.0,2,21,1,success,1.1,94.05,-43.5,4.298,5228,yes
,blue-collar,divorced,university.degree,no,no,no,cellular,may,mon,147.0,2,999,0,nonexistent,1.4,94.163,-39.8,3.934,5076,no
36.0,management,single,basic.9y,no,no,no,telephone,jan,thu,48.0,10,999,0,nonexistent,1.1,93.003,-40.0,0.6,5099,no
68.0,entrepreneur,married,university.degree,unknown,no,no,cellular,aug,wed,724.0,2,999,0,nonexistent,-1.7,93.403,-51.0,4.589,5191,yes
78.0,services,married,university.degree,no,yes,no,cellular,sep,thu,71.0,14,999,0,nonexistent,-0.1,93.859,-44.8,3.097,4963,no
31.0,management,married,high.school,no,yes,no,cellular,may,fri,259.0,1,999,0,nonexistent,-1.7,93.295,-30.4,5.0,4963,no
58.0,admin.,married,university.degree,no,no,no,telephone,jul,mon,343.0,9,999,0,nonexistent,-0.1,94.043,-43.1,5.0,5076,no
26.0,technician,single,high.school,unknown,yes,no,telephone,jul,fri,273.0,4,999,0,nonexistent,1.4,92.973,-43.7,5.0,5191,no
24.0,technician,single,high.school,no,no,no,cellular,feb,fri,674.0,14,999,0,nonexistent,1.4,94.231,-29.7,2.002,5017,no
21.0,blue-collar,single,university.degree,no,unknown,no,cellular,jul,tue,388.0,1,999,0,nonexistent,1.1,93.811,-42.7,4.45,5017,yes
20.0,admin.,married,university.degree,no,yes,no,cellular,oct,tue,228.0,11,999,0,nonexistent,1.4,92.887,-40.9,4.538,4963,no
71.0,admin.,married,basic.4y,no,yes,no,cellular,may,wed,12.0,9,999,0,nonexistent,-0.1,92.859,-35.5,1.654,5099,no
19.0,blue-collar,single,basic.9y,no,no,no,cellular,sep,mon,47.0,14,999,0,nonexistent,-0.1,93.069,-38.6,2.118,5076,no
,blue-collar,married,professional.course,no,no,no,telephone,may,wed,383.0,1,999,0,nonexistent,-0.1,93.204,-36.2,4.649,5076,no
27.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,sep,tue,56.0,7,999,0,nonexistent,1.1,92.95,-40.2,2.262,5099,no
21.0,blue-collar,divorced,professional.course,no,no,yes,telephone,jul,tue,82.0,3,999,0,nonexistent,1.1,94.388,-36.7,2.97,5099,no
18.0,retired,divorced,university.degree,no,no,yes,telephone,may,thu,596.0,14,999,0,nonexistent,-0.1,93.017,-33.1,1.21,5099,no
39.0,admin.,married,high.school,no,yes,no,cellular,dec,thu,151.0,2,999,0,nonexistent,-1.7,93.906,-40.6,2.492,5017,no
73.0,management,married,basic.9y,no,yes,no,cellular,dec,tue,516.0,13,999,0,nonexistent,1.1,93.657,-39.4,5.0,5176,yes
45.0,student,single,professional.course,unknown,no,no,telephone,oct,fri,58.0,7,999,0,nonexistent,-1.7,93.591,-40.5,3.571,5017,no
80.0,admin.,married,high.school,no,no,no,cellular,may,thu,293.0,10,999,0,nonexistent,-0.1,94.262,-34.6,0.6,5176,no
78.0,services,divorced,high.school,no,yes,no,cellular,may,thu,40.0,7,999,0,nonexistent,-0.1,93.602,-42.6,3.045,5099,no
61.0,unemployed,married,high.school,no,yes,no,telephone,may,thu,260.0,2,999,0,nonexistent,1.1,93.714,-45.2,5.0,4963,no
30.0,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1299.0,3,999,0,nonexistent,1.4,94.313,-39.7,1.45,5228,yes
47.0,admin.,married,basic.9y,no,yes,no,telephone,may,mon,33.0,6,999,0,nonexistent,-1.8,93.721,-39.7,2.897,5228,no
19.0,technician,married,basic.9y,no,yes,no,telephone,nov,mon,45.0,9,999,0,nonexistent,-0.1,93.133,-44.4,3.69,5191,no
22.0,self-employed,married,high.school,no,no,no,telephone,mar,wed,156.0,8,999,0,nonexistent,-1.7,93.864,-47.8,5.0,5191,no
42.0,admin.,married,basic.9y,no,yes,no,telephone,jul,fri,307.0,11,999,0,nonexistent,1.1,94.275,-43.5,1.789,5099,no
46.0,technician,married,high.school,no,yes,no,cellular,may,mon,81.0,14,999,0,nonexistent,1.1,93.586,-45.9,1.498,4963,no
74.0,blue-collar,married,professional.course,no,no,no,telephone,dec,mon,153.0,13,999,0,nonexistent,1.4,94.564,-39.7,5.0,5099,no
33.0,technician,married,professional.course,no,yes,no,telephone,nov,mon,625.0,10,999,0,nonexistent,-1.8,94.422,-42.5,4.643,5017,no
36.0,self-employed,married,university.degree,no,no,no,cellular,may,wed,8.0,12,999,0,nonexistent,-1.7,93.563,-41.2,0.6,5228,no
50.0,management,married,university.degree,no,no,no,cellular,sep,tue,630.0,12,999,0,nonexistent,1.4,93.403,-32.6,1.434,5099,yes
74.0,housemaid,single,basic.6y,no,yes,no,cellular,feb,fri,104.0,12,999,0,nonexistent,1.1,93.607,-41.0,2.46,5099,no
45.0,self-employed,single,unknown,unknown,no,no,cellular,jan,fri,605.0,8,999,0,nonexistent,-1.8,95.057,-46.7,3.698,5076,yes
48.0,technician,married,professional.course,no,no,no,cellular,jun,thu,255.0,14,999,0,nonexistent,1.1,92.994,-46.8,3.519,5191,no
53.0,admin.,divorced,high.school,no,yes,yes,cellular,nov,wed,16.0,3,999,0,nonexistent,-0.1,94.186,-39.0,2.893,5099,no
51.0,management,married,professional.course,no,yes,no,cellular,may,thu,112.0,11,999,0,nonexistent,-0.1,93.244,-43.2,2.995,5099,no
72.0,services,single,basic.9y,no,yes,no,telephone,sep,wed,35.0,5,999,0,nonexistent,1.4,94.737,-34.2,3.024,4963,no
54.0,blue-collar,married,basic.4y,no,no,no,telephone,dec,tue,775.0,14,999,0,nonexistent,1.1,91.859,-46.8,2.015,5017,yes
20.0,admin.,married,high.school,no,no,yes,telephone,nov,mon,28.0,3,12,4,failure,-0.1,93.958,-40.9,2.22,5176,no
26.0,admin.,single,basic.4y,no,yes,no,telephone,dec,thu,127.0,5,22,4,success,-0.1,92.773,-42.5,1.909,5076,yes
74.0,management,married,university.degree,unknown,no,no,cellular,nov,fri,758.0,14,999,0,nonexistent,1.1,94.011,-41.5,2.01,5076,yes
31.0,admin.,divorced,university.degree,unknown,yes,no,telephone,aug,mon,215.0,13,999,0,nonexistent,-0.1,93.165,-36.8,5.0,5228,no
73.0,admin.,single,high.school,no,yes,no,telephone,aug,tue,108.0,1,999,0,nonexistent,-1.8,93.527,-41.5,1.863,5017,no
86.0,blue-collar,single,university.degree,no,yes,no,telephone,jun,thu,222.0,4,999,0,nonexistent,-0.1,94.048,-44.9,5.0,4963,no
52.0,technician,married,basic.9y,no,no,no,telephone,dec,mon,402.0,6,999,0,nonexistent,-0.1,93.677,-26.2,3.947,5008,yes
44.0,admin.,married,high.school,unknown,yes,no,telephone,may,mon,24.0,6,999,0,nonexistent,-0.1,94.262,-36.6,2.948,5176,no
45.0,technician,married,university.degree,no,yes,no,cellular,nov,mon,163.0,1,999,0,nonexistent,-0.1,93.649,-43.0,4.05,5228,no
29.0,technician,married,basic.4y,no,unknown,no,telephone,aug,fri,591.0,8,999,0,nonexistent,1.1,94.178,-43.3,3.411,5099,no
20.0,housemaid,single,university.degree,unknown,no,no,cellular,dec,tue,245.0,7,999,0,nonexistent,1.1,93.929,-36.8,3.223,5228,no
